doc_id,title,article_chars,sentence_count,top_k,summary_chars,selected_indices,summary_text,has_reference,source,rouge1_f,rouge2_f,rougeL_f
102,Ông Phan_Văn_Vĩnh vẫn quyết dự toà dù đột_ngột ngã quỵ tại bệnh_viện,1978,16,4,418,"[1, 9, 14, 15]","Theo lời luật_sư Tâm , sau khi được các bác_sĩ sơ_cứu , cho uống thuốc , thử máu ... Do đang điều_trị bệnh nên dự_kiến sát ngày bắt_đầu phiên_toà sơ_thẩm , cựu Tổng_cục_trưởng Tổng_cục Cảnh_sát Bộ Công_an mới quay lại trại tạm giam . Ngoài_ra , một tổ y_tế đặc_biệt được điều_động từ Bệnh_viện Đa_khoa tỉnh Phú_Thọ để chăm_sóc sức_khoẻ cho hơn 90 bị_cáo suốt phiên xét_xử . Mộc_Miên ( Tổng_hợp ) Bị_cáo Phan_Văn_Vĩnh .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.38743455497382195,0.19047619047619047,0.2722513089005235
102,Ông Phan_Văn_Vĩnh vẫn quyết dự toà dù đột_ngột ngã quỵ tại bệnh_viện,1978,16,5,574,"[1, 5, 9, 14, 15]","Theo lời luật_sư Tâm , sau khi được các bác_sĩ sơ_cứu , cho uống thuốc , thử máu ... Luật_sư này cho biết , ngoài bệnh tim_mạch , ông Vĩnh còn mắc nhiều chứng_bệnh nặng khác như tiểu_đường , vảy_nến toàn_thân , lao hạch , viêm loét dạ_dày . Do đang điều_trị bệnh nên dự_kiến sát ngày bắt_đầu phiên_toà sơ_thẩm , cựu Tổng_cục_trưởng Tổng_cục Cảnh_sát Bộ Công_an mới quay lại trại tạm giam . Ngoài_ra , một tổ y_tế đặc_biệt được điều_động từ Bệnh_viện Đa_khoa tỉnh Phú_Thọ để chăm_sóc sức_khoẻ cho hơn 90 bị_cáo suốt phiên xét_xử . Mộc_Miên ( Tổng_hợp ) Bị_cáo Phan_Văn_Vĩnh .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.31836734693877544,0.18930041152263377,0.23673469387755103
103,Nóng : Chính_thức khởi_tố nguyên Giám_đốc sở Tài_chính TP. Đà_Nẵng Nguyễn_Thanh_Sang,2125,12,2,442,"[3, 8]","Hai bị_can Nguyễn_Thanh_Sang và Nguyễn_Thị_Thu_Hà bị áp_dụng biện_pháp ngăn_chặn cấm đi khỏi nơi cư_trú . Sau khi thực_hiện được_việc thuê , mua hoặc chuyển_nhượng các dự_án nhà_đất trên , Vũ "" nhôm "" không dùng vào mục_đích phục_vụ công_tác nghiệp_vụ mà chuyển thành tài_sản mang tên cá_nhân mình hoặc người_thân trong gia_đình hoặc chuyển_nhượng , liên_doanh với người khác nhằm thu lợi bất_chính , gây thiệt_hại đặc_biệt lớn cho Nhà_nước .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.3684210526315789,0.13829787234042554,0.19999999999999998
103,Nóng : Chính_thức khởi_tố nguyên Giám_đốc sở Tài_chính TP. Đà_Nẵng Nguyễn_Thanh_Sang,2125,12,3,719,"[3, 7, 8]","Hai bị_can Nguyễn_Thanh_Sang và Nguyễn_Thị_Thu_Hà bị áp_dụng biện_pháp ngăn_chặn cấm đi khỏi nơi cư_trú . Cụ_thể , tại Đà_Nẵng , Phan_Văn_Anh Vũ đã lợi_dụng danh_nghĩa là Thượng_tá Công_an để được thuê , mua chỉ_định ; được hưởng các ưu_đãi khi mua_bán , chuyển_nhượng các dự_án nhà , đất công_sản với giá thấp hơn rất nhiều so với giá thị_trường ; trái với quy_định của pháp_luật . Sau khi thực_hiện được_việc thuê , mua hoặc chuyển_nhượng các dự_án nhà_đất trên , Vũ "" nhôm "" không dùng vào mục_đích phục_vụ công_tác nghiệp_vụ mà chuyển thành tài_sản mang tên cá_nhân mình hoặc người_thân trong gia_đình hoặc chuyển_nhượng , liên_doanh với người khác nhằm thu lợi bất_chính , gây thiệt_hại đặc_biệt lớn cho Nhà_nước .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.2909090909090909,0.11721611721611722,0.17454545454545456
103,Nóng : Chính_thức khởi_tố nguyên Giám_đốc sở Tài_chính TP. Đà_Nẵng Nguyễn_Thanh_Sang,2125,12,4,1119,"[3, 5, 7, 8]","Hai bị_can Nguyễn_Thanh_Sang và Nguyễn_Thị_Thu_Hà bị áp_dụng biện_pháp ngăn_chặn cấm đi khỏi nơi cư_trú . Trước đó , ngày 17 và 18/3 , Cơ_quan Cảnh_sát điều_tra bộ Công_an ( C 01 ) cũng đã tiến_hành khởi_tố ông Nguyễn_Ngọc_Tuấn , nguyên Phó Chủ_tịch UBND TP. Đà_Nẵng và 4 cá_nhân khác về các tội Vi_phạm các quy_định về quản_lý , sử_dụng tài_sản nhà_nước gây thất_thoát , lãng_phí , quy_định tại Điều 219 BLHS năm 2015 và tội Vi_phạm các quy_định về quản_lý đất_đai , quy_định tại Điều 229 BLHS năm 2015 . Cụ_thể , tại Đà_Nẵng , Phan_Văn_Anh Vũ đã lợi_dụng danh_nghĩa là Thượng_tá Công_an để được thuê , mua chỉ_định ; được hưởng các ưu_đãi khi mua_bán , chuyển_nhượng các dự_án nhà , đất công_sản với giá thấp hơn rất nhiều so với giá thị_trường ; trái với quy_định của pháp_luật . Sau khi thực_hiện được_việc thuê , mua hoặc chuyển_nhượng các dự_án nhà_đất trên , Vũ "" nhôm "" không dùng vào mục_đích phục_vụ công_tác nghiệp_vụ mà chuyển thành tài_sản mang tên cá_nhân mình hoặc người_thân trong gia_đình hoặc chuyển_nhượng , liên_doanh với người khác nhằm thu lợi bất_chính , gây thiệt_hại đặc_biệt lớn cho Nhà_nước .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.21782178217821782,0.15422885572139303,0.16831683168316833
103,Nóng : Chính_thức khởi_tố nguyên Giám_đốc sở Tài_chính TP. Đà_Nẵng Nguyễn_Thanh_Sang,2125,12,5,1197,"[2, 3, 5, 7, 8]","Được biết , Viện KSND cùng cấp đã phê_chuẩn các quyết_định khởi_tố nêu trên . Hai bị_can Nguyễn_Thanh_Sang và Nguyễn_Thị_Thu_Hà bị áp_dụng biện_pháp ngăn_chặn cấm đi khỏi nơi cư_trú . Trước đó , ngày 17 và 18/3 , Cơ_quan Cảnh_sát điều_tra bộ Công_an ( C 01 ) cũng đã tiến_hành khởi_tố ông Nguyễn_Ngọc_Tuấn , nguyên Phó Chủ_tịch UBND TP. Đà_Nẵng và 4 cá_nhân khác về các tội Vi_phạm các quy_định về quản_lý , sử_dụng tài_sản nhà_nước gây thất_thoát , lãng_phí , quy_định tại Điều 219 BLHS năm 2015 và tội Vi_phạm các quy_định về quản_lý đất_đai , quy_định tại Điều 229 BLHS năm 2015 . Cụ_thể , tại Đà_Nẵng , Phan_Văn_Anh Vũ đã lợi_dụng danh_nghĩa là Thượng_tá Công_an để được thuê , mua chỉ_định ; được hưởng các ưu_đãi khi mua_bán , chuyển_nhượng các dự_án nhà , đất công_sản với giá thấp hơn rất nhiều so với giá thị_trường ; trái với quy_định của pháp_luật . Sau khi thực_hiện được_việc thuê , mua hoặc chuyển_nhượng các dự_án nhà_đất trên , Vũ "" nhôm "" không dùng vào mục_đích phục_vụ công_tác nghiệp_vụ mà chuyển thành tài_sản mang tên cá_nhân mình hoặc người_thân trong gia_đình hoặc chuyển_nhượng , liên_doanh với người khác nhằm thu lợi bất_chính , gây thiệt_hại đặc_biệt lớn cho Nhà_nước .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.20512820512820512,0.14519906323185014,0.15850815850815853
104,"Tên trộm "" ngàn đô "" thúc_thủ vì ... sợ",2080,21,2,34,"[2, 20]","200 USD , 1. Danh_Vĩnh - Nhâm_Thân",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.20689655172413793,0.0,0.1724137931034483
104,"Tên trộm "" ngàn đô "" thúc_thủ vì ... sợ",2080,21,3,174,"[2, 11, 20]","200 USD , 1. Từ một đối_tượng nợ_nần chồng_chất , thời_gian trở_lại đây , Hoàng bỗng có tiền sắm xe mới , trả hết nợ và còn ăn_tiêu xa hoa , trác_táng . Danh_Vĩnh - Nhâm_Thân",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.6415094339622641,0.21153846153846154,0.3584905660377358
104,"Tên trộm "" ngàn đô "" thúc_thủ vì ... sợ",2080,21,4,261,"[2, 4, 11, 20]","200 USD , 1. 000 CAD và 350 triệu đồng cùng nhiều vàng_bạc có giá_trị hàng trăm triệu đồng khác ... Từ một đối_tượng nợ_nần chồng_chất , thời_gian trở_lại đây , Hoàng bỗng có tiền sắm xe mới , trả hết nợ và còn ăn_tiêu xa hoa , trác_táng . Danh_Vĩnh - Nhâm_Thân",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5864661654135339,0.21374045801526717,0.2857142857142857
104,"Tên trộm "" ngàn đô "" thúc_thủ vì ... sợ",2080,21,5,312,"[2, 4, 11, 19, 20]","200 USD , 1. 000 CAD và 350 triệu đồng cùng nhiều vàng_bạc có giá_trị hàng trăm triệu đồng khác ... Từ một đối_tượng nợ_nần chồng_chất , thời_gian trở_lại đây , Hoàng bỗng có tiền sắm xe mới , trả hết nợ và còn ăn_tiêu xa hoa , trác_táng . Hiện , vụ_việc đang được mở_rộng điều_tra làm rõ . Danh_Vĩnh - Nhâm_Thân",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5369127516778525,0.1904761904761905,0.25503355704697983
105,Quảng_Nam : Khởi_tố 8X mua_bán trái_phép ma_tuý,1336,11,2,307,"[0, 10]","Ngày 3/9 , tin từ cơ_quan Cảnh_sát điều_tra Công_an huyện Phú_Ninh , tỉnh Quảng_Nam , đơn_vị vừa ra quyết_định khởi_tố vụ án , khởi_tố bị_can , thực_hiện lệnh bắt tạm giam đối_tượng Nguyễn_Xuân , SN 1984 , trú huyện Tiên_Phước , tỉnh Quảng_Nam để điều_tra về hành_vi mua_bán trái_phép chất ma_tuý . Ảnh HV .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.49333333333333323,0.10810810810810811,0.26666666666666666
105,Quảng_Nam : Khởi_tố 8X mua_bán trái_phép ma_tuý,1336,11,3,477,"[0, 3, 10]","Ngày 3/9 , tin từ cơ_quan Cảnh_sát điều_tra Công_an huyện Phú_Ninh , tỉnh Quảng_Nam , đơn_vị vừa ra quyết_định khởi_tố vụ án , khởi_tố bị_can , thực_hiện lệnh bắt tạm giam đối_tượng Nguyễn_Xuân , SN 1984 , trú huyện Tiên_Phước , tỉnh Quảng_Nam để điều_tra về hành_vi mua_bán trái_phép chất ma_tuý . Tang_vật thu_giữ tại_chỗ gồm : 4 gói ma_tuý , khối_lượng 0,14 5g , 5 ống bơm tiêm chưa qua sử_dụng , 1 xe_máy , số tiền hơn 7 triệu đồng và nhiều thứ khác có liên_quan . Ảnh HV .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.4444444444444445,0.12682926829268293,0.24154589371980678
105,Quảng_Nam : Khởi_tố 8X mua_bán trái_phép ma_tuý,1336,11,4,615,"[0, 2, 3, 10]","Ngày 3/9 , tin từ cơ_quan Cảnh_sát điều_tra Công_an huyện Phú_Ninh , tỉnh Quảng_Nam , đơn_vị vừa ra quyết_định khởi_tố vụ án , khởi_tố bị_can , thực_hiện lệnh bắt tạm giam đối_tượng Nguyễn_Xuân , SN 1984 , trú huyện Tiên_Phước , tỉnh Quảng_Nam để điều_tra về hành_vi mua_bán trái_phép chất ma_tuý . Sau thời_gian theo_dõi , củng_cố chứng_cứ , cảnh_sát đã bắt quả_tang Xuân khi y đang chuẩn_bị bán ma_tuý cho một đối_tượng trên địa_bàn . Tang_vật thu_giữ tại_chỗ gồm : 4 gói ma_tuý , khối_lượng 0,14 5g , 5 ống bơm tiêm chưa qua sử_dụng , 1 xe_máy , số tiền hơn 7 triệu đồng và nhiều thứ khác có liên_quan . Ảnh HV .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.39043824701195223,0.1285140562248996,0.22310756972111553
105,Quảng_Nam : Khởi_tố 8X mua_bán trái_phép ma_tuý,1336,11,5,728,"[0, 2, 3, 6, 10]","Ngày 3/9 , tin từ cơ_quan Cảnh_sát điều_tra Công_an huyện Phú_Ninh , tỉnh Quảng_Nam , đơn_vị vừa ra quyết_định khởi_tố vụ án , khởi_tố bị_can , thực_hiện lệnh bắt tạm giam đối_tượng Nguyễn_Xuân , SN 1984 , trú huyện Tiên_Phước , tỉnh Quảng_Nam để điều_tra về hành_vi mua_bán trái_phép chất ma_tuý . Sau thời_gian theo_dõi , củng_cố chứng_cứ , cảnh_sát đã bắt quả_tang Xuân khi y đang chuẩn_bị bán ma_tuý cho một đối_tượng trên địa_bàn . Tang_vật thu_giữ tại_chỗ gồm : 4 gói ma_tuý , khối_lượng 0,14 5g , 5 ống bơm tiêm chưa qua sử_dụng , 1 xe_máy , số tiền hơn 7 triệu đồng và nhiều thứ khác có liên_quan . Bước_đầu , Xuân khai nhận do lợi_nhuận từ mua_bán ma_tuý trái_phép quá lớn nên đối_tượng đã bất_chấp pháp_luật . Ảnh HV .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.35172413793103446,0.14583333333333334,0.2
106,"Khởi_tố , bắt tạm giam đối_tượng tra_tấn nữ giúp_việc như thời Trung_cổ",2118,24,2,286,"[12, 16]","vẫn còn nhiều vết_thương gây đau nhức , đặc_biệt là ở vùng bụng . liên_tục bị tra_tấn , hành_hạ bằng nhiều hình_thức dã_man như : Lấy cây sắt , kiếm đập lên đầu , lên người ; lấy bàn_ủi ủi lên người ; lấy dao_lam rạch mặt ; lấy búa đập vào ngón tay ; đóng đinh vào cây đập lên người ...",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5,0.12345679012345681,0.2682926829268293
106,"Khởi_tố , bắt tạm giam đối_tượng tra_tấn nữ giúp_việc như thời Trung_cổ",2118,24,3,362,"[12, 16, 19]","vẫn còn nhiều vết_thương gây đau nhức , đặc_biệt là ở vùng bụng . liên_tục bị tra_tấn , hành_hạ bằng nhiều hình_thức dã_man như : Lấy cây sắt , kiếm đập lên đầu , lên người ; lấy bàn_ủi ủi lên người ; lấy dao_lam rạch mặt ; lấy búa đập vào ngón tay ; đóng đinh vào cây đập lên người ... Hiện , vụ_việc vẫn đang được cơ_quan_chức_năng tiếp_tục điều_tra , làm rõ .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.48677248677248686,0.17112299465240643,0.2751322751322751
106,"Khởi_tố , bắt tạm giam đối_tượng tra_tấn nữ giúp_việc như thời Trung_cổ",2118,24,4,398,"[12, 14, 16, 19]","vẫn còn nhiều vết_thương gây đau nhức , đặc_biệt là ở vùng bụng . để khám_xét , củng_cố hồ_sơ vụ án . liên_tục bị tra_tấn , hành_hạ bằng nhiều hình_thức dã_man như : Lấy cây sắt , kiếm đập lên đầu , lên người ; lấy bàn_ủi ủi lên người ; lấy dao_lam rạch mặt ; lấy búa đập vào ngón tay ; đóng đinh vào cây đập lên người ... Hiện , vụ_việc vẫn đang được cơ_quan_chức_năng tiếp_tục điều_tra , làm rõ .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.48,0.18181818181818182,0.27
106,"Khởi_tố , bắt tạm giam đối_tượng tra_tấn nữ giúp_việc như thời Trung_cổ",2118,24,5,477,"[12, 14, 15, 16, 19]","vẫn còn nhiều vết_thương gây đau nhức , đặc_biệt là ở vùng bụng . để khám_xét , củng_cố hồ_sơ vụ án . Trước đó , từ khoảng tháng 5/2018 , sau một thời_gian làm_thuê cho Hà , Y_Nh . liên_tục bị tra_tấn , hành_hạ bằng nhiều hình_thức dã_man như : Lấy cây sắt , kiếm đập lên đầu , lên người ; lấy bàn_ủi ủi lên người ; lấy dao_lam rạch mặt ; lấy búa đập vào ngón tay ; đóng đinh vào cây đập lên người ... Hiện , vụ_việc vẫn đang được cơ_quan_chức_năng tiếp_tục điều_tra , làm rõ .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.46846846846846846,0.1727272727272727,0.25225225225225223
107,"Đứng trước vành_móng_ngựa , Vũ "" nhôm "" vẫn nghĩ mình làm đúng",3568,20,2,201,"[0, 4]","Ngày 29/01 , vụ án Lợi_dụng chức_vụ , quyền_hạn trong khi thi_hành công_vụ và Thiếu trách_nhiệm gây hậu_quả nghiêm_trọng được TAND TP. Hà_Nội đưa ra xét_xử đang bước vào phần tranh_luận . 159 tỷ đồng .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.48214285714285715,0.1272727272727273,0.2678571428571429
107,"Đứng trước vành_móng_ngựa , Vũ "" nhôm "" vẫn nghĩ mình làm đúng",3568,20,3,565,"[0, 3, 4]","Ngày 29/01 , vụ án Lợi_dụng chức_vụ , quyền_hạn trong khi thi_hành công_vụ và Thiếu trách_nhiệm gây hậu_quả nghiêm_trọng được TAND TP. Hà_Nội đưa ra xét_xử đang bước vào phần tranh_luận . Sau khi thực_hiện được_việc thuê , mua hoặc chuyển_nhượng các dự_án nhà_đất này , Phan_Văn_Anh Vũ không dùng vào mục_đích phục_vụ công_tác nghiệp_vụ mà chuyển thành tài_sản mang tên cá_nhân mình hoặc người_thân trong gia_đình hoặc chuyển_nhượng , liên_doanh với người khác nhằm thu lợi bất_chính , gây thiệt_hại đặc_biệt lớn cho Nhà_nước , với tổng_số tiền hơn 1. 159 tỷ đồng .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.30508474576271183,0.10256410256410255,0.211864406779661
107,"Đứng trước vành_móng_ngựa , Vũ "" nhôm "" vẫn nghĩ mình làm đúng",3568,20,4,714,"[0, 3, 4, 12]","Ngày 29/01 , vụ án Lợi_dụng chức_vụ , quyền_hạn trong khi thi_hành công_vụ và Thiếu trách_nhiệm gây hậu_quả nghiêm_trọng được TAND TP. Hà_Nội đưa ra xét_xử đang bước vào phần tranh_luận . Sau khi thực_hiện được_việc thuê , mua hoặc chuyển_nhượng các dự_án nhà_đất này , Phan_Văn_Anh Vũ không dùng vào mục_đích phục_vụ công_tác nghiệp_vụ mà chuyển thành tài_sản mang tên cá_nhân mình hoặc người_thân trong gia_đình hoặc chuyển_nhượng , liên_doanh với người khác nhằm thu lợi bất_chính , gây thiệt_hại đặc_biệt lớn cho Nhà_nước , với tổng_số tiền hơn 1. 159 tỷ đồng . "" Cáo_trạng quy_kết là anh Bách , anh Tuấn đứng đằng sau , thông_đồng , hỗ_trợ cho bị_cáo phạm_tội ; trước quy_kết như_vậy bị_cáo thấy rất bức_xúc .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.2526315789473684,0.09893992932862192,0.18947368421052632
